x_real,dataset_0
0.4742063492063492,0.4769119769119778
0.47619047619047616,0.4784451659451668
0.47817460317460314,0.48044217687074914
0.4801587301587301,0.48214285714285793
0.4821428571428571,0.48384353741496683
0.4841269841269841,0.4858405483405491
0.4861111111111111,0.4873737373737382
0.4880952380952381,0.48937074829932065
0.49007936507936506,0.49107142857142944
0.49206349206349204,0.4927721088435383
0.494047619047619,0.4947691197691206
0.496031746031746,0.4963023088023096
0.49801587301587297,0.498299319727892
0.5,0.5000000000000009
0.501984126984127,0.5017006802721097
0.503968253968254,0.503697691197692
0.5059523809523809,0.505230880230881
0.5079365079365079,0.5072278911564635
0.5099206349206349,0.5089285714285723
0.5119047619047619,0.5106292517006811
0.5138888888888888,0.5126262626262635
0.5158730158730158,0.5141594516594524
0.5178571428571428,0.5161564625850347
0.5198412698412698,0.5178571428571436
0.5218253968253967,0.5195578231292524
0.5238095238095237,0.5215548340548347
0.5257936507936508,0.5230880230880238
0.5277777777777778,0.5250850340136063
0.5297619047619048,0.5267857142857151
0.5317460317460317,0.528486394557824
0.5337301587301587,0.5304834054834063
0.5357142857142857,0.5320165945165953
0.5376984126984127,0.5340136054421776
0.5396825396825397,0.5357142857142866
0.5416666666666666,0.5374149659863954
0.5436507936507936,0.5394119769119777
0.5456349206349206,0.5409451659451667
0.5476190476190476,0.542942176870749
0.5496031746031745,0.5446428571428579
0.5515873015873015,0.5463435374149667
0.5535714285714285,0.548340548340549
0.5555555555555556,0.5498737373737381
0.5575396825396826,0.5518707482993205
0.5595238095238095,0.5535714285714294
0.5615079365079365,0.5552721088435382
0.5634920634920635,0.5572691197691205
0.5654761904761905,0.5588023088023095
0.5674603174603174,0.5607993197278919
0.5694444444444444,0.5625000000000009
0.5714285714285714,0.5642006802721097
0.5734126984126984,0.566197691197692
0.5753968253968254,0.567730880230881
0.5773809523809523,0.5697278911564633
0.5793650793650793,0.571428571428572
0.5813492063492063,0.5731292517006809
0.5833333333333333,0.5751262626262632
0.5853174603174602,0.5766594516594522
0.5873015873015872,0.5786564625850347
0.5892857142857143,0.5803571428571436
0.5912698412698413,0.5820578231292524
0.5932539682539683,0.5840548340548347
0.5952380952380952,0.5855880230880238
0.5972222222222222,0.5875850340136062
0.5992063492063492,0.589285714285715
0.6011904761904762,0.5909863945578239
0.6031746031746031,0.5929834054834062
0.6051587301587301,0.5945165945165952
0.6071428571428571,0.5965136054421776
0.6091269841269841,0.5982142857142864
0.611111111111111,0.5999149659863952
0.613095238095238,0.6019119769119775
0.615079365079365,0.6034451659451665
0.617063492063492,0.6054421768707489
0.6190476190476191,0.6071428571428579
0.621031746031746,0.6088435374149667
0.623015873015873,0.610840548340549
0.625,0.612373737373738
0.626984126984127,0.6143707482993204
0.628968253968254,0.6160714285714293
0.6309523809523809,0.6177721088435381
0.6329365079365079,0.6197691197691204
0.6349206349206349,0.6213023088023094
0.6369047619047619,0.6232993197278919
0.6388888888888888,0.6250000000000007
0.6408730158730158,0.6267006802721093
0.6428571428571428,0.6286976911976918
0.6448412698412698,0.6302308802308808
0.6468253968253967,0.6322278911564632
0.6488095238095237,0.633928571428572
0.6507936507936507,0.6356292517006807
0.6527777777777778,0.6376262626262633
0.6547619047619048,0.6391594516594523
0.6567460317460317,0.6411564625850347
0.6587301587301587,0.6428571428571436
0.6607142857142857,0.6445578231292524
0.6626984126984127,0.6465548340548347
0.6646825396825397,0.6480880230880237
0.6666666666666666,0.650085034013606
0.6686507936507936,0.651785714285715
0.6706349206349206,0.6534863945578238
0.6726190476190476,0.655483405483406
0.6746031746031745,0.6570165945165951
0.6765873015873015,0.6590136054421774
0.6785714285714285,0.6607142857142863
0.6805555555555555,0.662414965986395
0.6825396825396826,0.6644119769119775
0.6845238095238095,0.6659451659451665
0.6865079365079365,0.6679421768707489
