dataset_id,x_real,y_real,confidence
dataset_0,0.5158730158730159,0.5141594516594525,0.46729615457294027
dataset_0,0.5178571428571429,0.5161564625850348,0.46729615457294027
dataset_0,0.5198412698412699,0.5178571428571437,0.46729615457294027
dataset_0,0.5218253968253969,0.5195578231292525,0.46729615457294027
dataset_0,0.5238095238095238,0.5215548340548348,0.46729615457294027
dataset_0,0.5257936507936508,0.5230880230880238,0.46729615457294027
dataset_0,0.5277777777777778,0.5250850340136063,0.46729615457294027
dataset_0,0.5297619047619048,0.5267857142857151,0.46729615457294027
dataset_0,0.5317460317460317,0.528486394557824,0.46729615457294027
dataset_0,0.5337301587301587,0.5304834054834063,0.46729615457294027
dataset_0,0.5357142857142857,0.5320165945165953,0.46729615457294027
dataset_0,0.5376984126984127,0.5340136054421776,0.46729615457294027
dataset_0,0.5396825396825397,0.5357142857142866,0.46729615457294027
dataset_0,0.5416666666666666,0.5374149659863954,0.46729615457294027
dataset_0,0.5436507936507936,0.5394119769119777,0.46729615457294027
dataset_0,0.5456349206349206,0.5409451659451667,0.46729615457294027
dataset_0,0.5476190476190477,0.5429421768707491,0.46729615457294027
dataset_0,0.5496031746031746,0.544642857142858,0.46729615457294027
dataset_0,0.5515873015873016,0.5463435374149668,0.46729615457294027
dataset_0,0.5535714285714286,0.5483405483405491,0.46729615457294027
dataset_0,0.5555555555555556,0.5498737373737381,0.46729615457294027
dataset_0,0.5575396825396826,0.5518707482993205,0.46729615457294027
dataset_0,0.5595238095238095,0.5535714285714294,0.46729615457294027
dataset_0,0.5615079365079365,0.5552721088435382,0.46729615457294027
dataset_0,0.5634920634920635,0.5572691197691205,0.46729615457294027
dataset_0,0.5654761904761905,0.5588023088023095,0.46729615457294027
dataset_0,0.5674603174603174,0.5607993197278919,0.46729615457294027
dataset_0,0.5694444444444444,0.5625000000000009,0.46729615457294027
dataset_0,0.5714285714285714,0.5642006802721097,0.46729615457294027
dataset_0,0.5734126984126984,0.566197691197692,0.46729615457294027
dataset_0,0.5753968253968254,0.567730880230881,0.46729615457294027
dataset_0,0.5773809523809523,0.5697278911564633,0.46729615457294027
dataset_0,0.5793650793650794,0.5714285714285721,0.46729615457294027
dataset_0,0.5813492063492064,0.573129251700681,0.46729615457294027
dataset_0,0.5833333333333334,0.5751262626262633,0.46729615457294027
dataset_0,0.5853174603174603,0.5766594516594523,0.46729615457294027
dataset_0,0.5873015873015873,0.5786564625850348,0.46729615457294027
dataset_0,0.5892857142857143,0.5803571428571436,0.46729615457294027
dataset_0,0.5912698412698413,0.5820578231292524,0.46729615457294027
dataset_0,0.5932539682539683,0.5840548340548347,0.46729615457294027
dataset_0,0.5952380952380952,0.5855880230880238,0.46729615457294027
dataset_0,0.5972222222222222,0.5875850340136062,0.46729615457294027
dataset_0,0.5992063492063492,0.589285714285715,0.46729615457294027
dataset_0,0.6011904761904762,0.5909863945578239,0.46729615457294027
dataset_0,0.6031746031746031,0.5929834054834062,0.46729615457294027
dataset_0,0.6051587301587301,0.5945165945165952,0.46729615457294027
dataset_0,0.6071428571428571,0.5965136054421776,0.46729615457294027
dataset_0,0.6091269841269841,0.5982142857142864,0.46729615457294027
dataset_0,0.6111111111111112,0.5999149659863953,0.46729615457294027
dataset_0,0.6130952380952381,0.6019119769119776,0.46729615457294027
dataset_0,0.6150793650793651,0.6034451659451666,0.46729615457294027
dataset_0,0.6170634920634921,0.605442176870749,0.46729615457294027
dataset_0,0.6190476190476191,0.6071428571428579,0.46729615457294027
dataset_0,0.621031746031746,0.6088435374149667,0.46729615457294027
dataset_0,0.623015873015873,0.610840548340549,0.46729615457294027
dataset_0,0.625,0.612373737373738,0.46729615457294027
dataset_0,0.626984126984127,0.6143707482993204,0.46729615457294027
dataset_0,0.628968253968254,0.6160714285714293,0.46729615457294027
dataset_0,0.6309523809523809,0.6177721088435381,0.46729615457294027
dataset_0,0.6329365079365079,0.6197691197691204,0.46729615457294027
dataset_0,0.6349206349206349,0.6213023088023094,0.46729615457294027
dataset_0,0.6369047619047619,0.6232993197278919,0.46729615457294027
dataset_0,0.6388888888888888,0.6250000000000007,0.46729615457294027
dataset_0,0.6408730158730159,0.6267006802721095,0.46729615457294027
dataset_0,0.6428571428571429,0.6286976911976919,0.46729615457294027
dataset_0,0.6448412698412699,0.6302308802308809,0.46729615457294027
dataset_0,0.6468253968253969,0.6322278911564633,0.46729615457294027
dataset_0,0.6488095238095238,0.6339285714285721,0.46729615457294027
dataset_0,0.6507936507936508,0.6356292517006809,0.46729615457294027
dataset_0,0.6527777777777778,0.6376262626262633,0.46729615457294027
dataset_0,0.6547619047619048,0.6391594516594523,0.46729615457294027
dataset_0,0.6567460317460317,0.6411564625850347,0.46729615457294027
dataset_0,0.6587301587301587,0.6428571428571436,0.46729615457294027
dataset_0,0.6607142857142857,0.6445578231292524,0.46729615457294027
dataset_0,0.6626984126984127,0.6465548340548347,0.46729615457294027
dataset_0,0.6646825396825397,0.6480880230880237,0.46729615457294027
dataset_0,0.6666666666666666,0.650085034013606,0.46729615457294027
dataset_0,0.6686507936507936,0.651785714285715,0.46729615457294027
dataset_0,0.6706349206349206,0.6534863945578238,0.46729615457294027
dataset_0,0.6726190476190477,0.6554834054834061,0.46729615457294027
dataset_0,0.6746031746031746,0.6570165945165952,0.46729615457294027
dataset_0,0.6765873015873016,0.6590136054421775,0.46729615457294027
dataset_0,0.6785714285714286,0.6607142857142864,0.46729615457294027
dataset_0,0.6805555555555556,0.6624149659863952,0.46729615457294027
dataset_0,0.6825396825396826,0.6644119769119775,0.46729615457294027
dataset_0,0.6845238095238095,0.6659451659451665,0.46729615457294027
dataset_0,0.6865079365079365,0.6679421768707489,0.46729615457294027
dataset_0,0.6884920634920635,0.6696428571428579,0.46729615457294027
dataset_0,0.6904761904761905,0.6713435374149667,0.46729615457294027
dataset_0,0.6924603174603174,0.6733405483405489,0.46729615457294027
dataset_0,0.6944444444444444,0.674873737373738,0.46729615457294027
dataset_0,0.6964285714285714,0.6768707482993203,0.46729615457294027
dataset_0,0.6984126984126984,0.6785714285714292,0.46729615457294027
dataset_0,0.7003968253968254,0.6802721088435381,0.46729615457294027
dataset_0,0.7023809523809523,0.6822691197691203,0.46729615457294027
dataset_0,0.7043650793650794,0.6838023088023094,0.46729615457294027
dataset_0,0.7063492063492064,0.6857993197278918,0.46729615457294027
dataset_0,0.7083333333333334,0.6875000000000006,0.46729615457294027
dataset_0,0.7103174603174603,0.6892006802721095,0.46729615457294027
dataset_0,0.7123015873015873,0.6911976911976917,0.46729615457294027
dataset_0,0.7142857142857143,0.6927308802308808,0.46729615457294027
dataset_0,0.7162698412698413,0.6947278911564632,0.46729615457294027
dataset_0,0.7182539682539683,0.6964285714285721,0.46729615457294027
dataset_0,0.7202380952380952,0.6981292517006809,0.46729615457294027
dataset_0,0.7222222222222222,0.7001262626262632,0.46729615457294027
dataset_0,0.7242063492063492,0.7016594516594522,0.46729615457294027
dataset_0,0.7261904761904762,0.7036564625850346,0.46729615457294027
dataset_0,0.7281746031746031,0.7053571428571433,0.46729615457294027
dataset_0,0.7301587301587301,0.7070578231292522,0.46729615457294027
dataset_0,0.7321428571428571,0.7090548340548346,0.46729615457294027
dataset_0,0.7341269841269841,0.7105880230880236,0.46729615457294027
dataset_0,0.7361111111111112,0.712585034013606,0.46729615457294027
dataset_0,0.7380952380952381,0.7142857142857147,0.46729615457294027
dataset_0,0.7400793650793651,0.7159863945578236,0.46729615457294027
dataset_0,0.7420634920634921,0.717983405483406,0.46729615457294027
dataset_0,0.7440476190476191,0.7195165945165951,0.46729615457294027
dataset_0,0.746031746031746,0.7215136054421775,0.46729615457294027
dataset_0,0.748015873015873,0.7232142857142863,0.46729615457294027
dataset_0,0.75,0.7249149659863952,0.46729615457294027
dataset_0,0.751984126984127,0.7269119769119774,0.46729615457294027
dataset_0,0.753968253968254,0.7284451659451664,0.46729615457294027
dataset_0,0.7559523809523809,0.7304421768707489,0.46729615457294027
dataset_0,0.7579365079365079,0.7321428571428577,0.46729615457294027
dataset_0,0.7599206349206349,0.7338435374149664,0.46729615457294027
dataset_0,0.7619047619047619,0.7358405483405489,0.46729615457294027
dataset_0,0.7638888888888888,0.7373737373737379,0.46729615457294027
dataset_0,0.7658730158730159,0.7393707482993201,0.46729615457294027
dataset_0,0.7678571428571429,0.741071428571429,0.46729615457294027
dataset_0,0.7698412698412699,0.7427721088435378,0.46729615457294027
dataset_0,0.7718253968253969,0.7447691197691203,0.46729615457294027
dataset_0,0.7738095238095238,0.7463023088023093,0.46729615457294027
